"title","count(title)"
"VITVPERABILIS",2
"GESTATOR",2
"CORPORO",2
"ABBATISSA",2
"IVVENALIS/A",2
"BESSALIS",2
"EVHAEMON/N",2
"NAEVVS",2
"CALLAINVS",2
"NAMNETES/N",2
"PRAESAEPIO",2
"AVTOLOPS",2
"MINISTRATOR",2
"GONGYLION/N",2
"ERVCTATIO",2
"ABELLA/N",2
"PROPRITIM",2
"CAPITATVS",2
"ADVSTVS",2
"COMMVNIO/1",2
"EVNAEVS/N",2
"PATRAE/N",2
"GRANDINO",2
"PROQVAM",2
"PACTOLIS/N",2
"HELIVS/N",2
"HIERAPOLIS/N",2
"INTEPESCO",2
"EPOPS",2
"CIRCVMGEMO",2
"HERODES/N",2
"INCONVENIENS",2
"COLOPHONIVS/A",2
"INTERIECTIO",2
"DIATRETVS",2
"EVRYMVS/N",2
"NASTES/N",2
"EFFARCIO",2
"HYDROCELE",2
"LIBATIO",2
"DVRACINVS",2
"COMPEDIO",2
"EVTERPE/N",2
"INTERCVRSO",2
"GANGETICVS/A",2
"MINVCIA/N",2
"EPISTVLARIS",2
"EVVILEMYN/N",2
"PRAESVDO",2
"ASOPIS/N",2
"INVITATOR",2
"NAEVVLVS",2
"ABROTONVS",2
"INTERFODIO",2
"PRAETARDO",2
"THEBAIS/N",2
"MISERABILE",2
"IVLIANVS/N",2
"ORNITHIAS",2
"EVANGELICVS",2
"INTERFVSVS",2
"PRAETENER",2
"CECROPIS/N",2
"CIRCVMTEXO",2
"LABYRTAS/N",2
"PAVITATIO",2
"INTERLABOR",2
"ERRATICVS",2
"CIRCVMVECTOR",2
"LAGALOPEX",2
"PRAECENTOR",2
"HIRVNDININVS",2
"COMPLEX",2
"INSECO",2
"LARIDVM",2
"PRODROMVS",2
"PROTHOVS/N",2
"INEVOLVTVS",2
"PVERPERVS",2
"EFFVSE",2
"LECTICARIOLA",2
"PVBERTAS",2
"NAVSITHOVS/N",2
"PVNCTVRA",2
"REGIONALIS",2
"PROTVS/N",2
"LVSORIVS",2
"AEGOCEROS",2
"CISRHENANVS/A",2
"SELAS",2
"MATTIACVS/A",2
"NOVVMCOMVM/N",2
"EXAGRIS",2
"INTERPELLATIO",2
"PRAESTVTIANI/N",2
"CITA/N",2
"STATIVVS",2
"MITYLENAEVS/A",2
"EXPVRGO",2
"INTERPRETAMENTVM",2
"NAVISONERARIA",2
"MNEMOSYNON",2
"MALISIANVS/N",2
"TAPROBANE/N",2
"PROVISIO",2
"INFRIGIDO",2
"ACACIA",2
"MYRINVS/A",2
"INTERSECO",2
"NEALCES/N",2
"MODERANTER",2
"VVLTVRNVS/N2",2
"ACARNAN/A",2
"PROXENETA",2
"CONCESSIO",2
"NEARCHVS/N",2
"PRASINATVS",2
"ELECTOR/1",2
"MASCLION/N",2
"APOCATASTASIS",2
"NEBVLA/N",2
"PRAXIM",2
"MELAENIS/N",2
"CLIMA",2
"ACCEPTABILIS",2
"PANNVCEVS",2
"AENIDES/N",2
"ELEGEDARION",2
"EXAVGEO",2
"CLARICITO",2
"METILIVS/N",2
"CONGESTIO",2
"PRYTANIS/N",2
"PERTRICOSVS",2
"MISTYLLOS/N",2
"VIRGINAL",2
"PRIAMEIS/N",2
"INFITIATIO",2
"PRAECOX",2
"PIRAMVS/N",2
"MOLESTO",2
"PVTIDVLVS",2
"ZARATHENSIS/A",2
"AEQVOANIMO",2
"INFLORESCO",2
"MYXA",2
"IMAGINO",2
"ACCREDO",2
"RHODIACVS/A",2
"ADVERSATOR",2
"AERAMENTVM",2
"SAGATVS",2
"ANIMOSVS/2",2
"PRIMIGENIVS/N",2
"CLAZOMENAE/N",2
"ELVSATES/N",2
"INDAGATIO",2
"SARDONYCHATVS",2
"INFREQVENTIA",2
"NVTHA/N",2
"INNOVATIO",2
"SEMICREMATVS",2
"CIRCVMVERSIO",2
"CONDENSEO",2
"CONLVMINO",2
"INGENERO",2
"PVERILITAS",2
"STRVCTILIS",2
"CORVSCAMEN",2
"AESIVS/N",2
"PALMA/N",2
"DIVISOR",2
"SVPPOSITICIVS",2
"DEGRASSOR",2
"INVVS/N",2
"NEOPHYTVS",2
"CLITELLAE",2
"ACHAEVS/N",2
"THERAPNAEVS/A",2
"FAECVLENTVS",2
"INVECTIO",2
"INGRAVO",2
"TRIGONALIS",2
"INVENTRIX",2
"PRIVERNVM/N",2
"ACHERONTIA/N",2
"HELIX",2
"CONDVRO",2
"INVERECVNDIA",2
"CLONVS/N",2
"EMPORIVM",2
"ACIDALIA/N",2
"PVLLIA/N",2
"CLVENTIVS/N",2
"INHONORIFICVS",2
"INDEFLEXVS",2
"NERITVS/N",2
"PROCLINO",2
"ENARRABILIS",2
"ACIS/N",2
"DOLICHAON/N",2
"ARCANVS/N",2
"ITHACENSIS/A",2
"CNIDIVS/N",2
"ANTIPATER/N",2
"COACTICIVS",2
"ACRAGANTINVS/N",2
"PVLVINARIS",2
"ATRECTVS/N",2
"PERFVNCTIO",2
"VOLTVRCIVS/N",2
"COAEQVALIS",2
"MORTALIA",2
"AVTOLYCVS/N",2
"PROHIBITOR",2
"PROBINVS/N",2
"QVOQVAM",2
"INVVLNERABILIS",2
"MOTABILIS",2
"PARTICIPIVM",2
"ACTIAS/A",2
"BAVLI/N",2
"IOCATIO",2
"NICAEA/N",2
"AFFINIS/1",2
"ENSIFER",2
"PVPVS",2
"BLAESVS/N",2
"TYMPANISTA",2
"IOLCVS/N",2
"XANTHO/N",2
"AFFRICTVS",2
"PROTENSIO",2
"PVRIFICVS",2
"AVITIVM",2
"IOPAS/N",2
"DONICVM",2
"BVCCO/N",2
"INDVCTRIX",2
"ZABVLON/N",2
"AGAGA",2
"ABOLITIO",2
"PROCONSVLATVS",2
"PVRPVRATVS",2
"DESQVAMO",2
"BLEMYES/N",2
"POTIVNCVLA",2
"SOLARIVM",2
"VESEVVS/N",2
"VACCINVS",2
"CANTVRIO",2
"HYDASPEVS/A",2
"SVBAVRATVS",2
"DILAPIDO",2
"BLOSSIVS/N",2
"SOLIDE",2
"CAPANEVS/N",2
"DEVERGO",2
"HYDROPS",2
"DONAX",2
"BODVOGNATVS/N",2
"DESOMNIS",2
"VESPERASCO",2
"HYGINVS/N",2
"SVBALBVS",2
"EBRIAMEN",2
"BOLA/N",2
"DEBATTVO",2
"SOLIVERTIATOR",2
"INAMOENVS",2
"HYLAX/N",2
"EMACVLO",2
"VESTIARIVS",2
"VETERATRIX",2
"PISCATORIVS",2
"CAPIS",2
"DECAS",2
"VIBRAMEN",2
"CAPITINA",2
"EVRYBATES/N",2
"DECENNALIS",2
"HYPERENOR/N",2
"EXORATIO",2
"SOLVTILIS",2
"VETERINARIVS",2
"PISTE/N",2
"HYPOGEVM",2
"FAVISOR",2
"BORESTI/N",2
"VNCINVS",2
"PISTORIVS",2
"FLACCEO",2
"BOSPORANI/N",2
"PRAECISVS",2
"VETTONIANVS/N",2
"PISTRIS",2
"HYSPENOR/N",2
"FORNACVLA",2
"PRAECONINVS/N",2
"VETVRINA/N",2
"VREDO",2
"DEOPTO",2
"CAPRIVS/N",2
"GANEVM",2
"BRACHIOLVM",2
"DECIMO",2
"VEXAMEN",2
"VTRICIDA",2
"INCESSABILIS",2
"PIVS/N",2
"SEPLASIVM",2
"GINGIVVLA",2
"DECLAMATOR",2
"VVLTVOSVS",2
"IACVLATOR",2
"GVLO",2
"SOPORATVS",2
"ZYGIA",2
"DECOLORO",2
"VICA/N2",2
"ACADEMICVS/A",2
"VACALVS/N",2
"DECANVS",2
"SORBVS",2
"VICENSIMARIVS",2
"AEQVIPAR",2
"DELVS/N",2
"CARCASO/N",2
"DIDYMAON/N",2
"CARDELIS",2
"DECVRTO",2
"PRAEFEROX",2
"ANTELVCANVS",2
"CARECTVM",2
"INENODABILIS",2
"SOSIME/N",2
"ARTICVLO",2
"CARICA",2
"AVSTERVLVS",2
"CARINAE/N",2
"DIFFVSILIS",2
"INTERCESSOR",2
"CAECVTIO",2
"SERESCO/1",2
"CARITATIVVS",2
"INTERLOQVOR",2
"CERVICVLA",2
"SERGIVS/A",2
"CARMENTALIS/A",2
"INVOLVCRVM",2
"SPARVS",2
"CIRCVMTVEOR",2
"PLEBISCITVM",2
"SERIOLA",2
"VALERIA/N",2
"SVCCRESCO",2
"IDE/N",2
"IVRGIOSVS",2
"COACERVATIM",2
"VALETIACVS/N",2
"CAROLVS/N",2
"BVPALVS/N",2
"COMMILITIVM",2
"INCRVSTO",2
"PLENARIVS",2
"MACCVS",2
"BVRIS",2
"DEFLO",2
"VIGINTIQVINQVE",2
"MANTVANVS/A",2
"BVXIFER",2
"CROCITO",2
"INCVRIALITAS",2
"BYRSA/N",2
"PLOCAMVS/N",2
"MYOPARO",2
"BYZANTINVS/A",2
"VILLIVS/N",2
"DISCAPEDINO",2
"PLOSTELLVM",2
"SERVILIANVS/A",2
"CASPERIA/N",2
"PERVOLVO",2
"NIGIDIVS/N",2
"C",2
"DEFVTVO",2
"CASSIANVS/A",2
"OBSTERNO",2
"CABIANVS/N",2
"PLVMIPES",2
"DINVS/N",2
"VINCTVS",2
"ESVS/1",2
"INDEFATIGABILIS",2
"SESQVIALTER",2
"OROMAZES/N",2
"DEIFICO",2
"SPINTHER/N",2
"EXERCITAMENTVM",2
"PLVTIA/N",2
"SESSORIVM",2
"DIOTA",2
"PALAESTRICVS",2
"CADMEIVS/A",2
"FASTIGATIO",2
"SESTIA/N",2
"DIPSAS/N",2
"ILITHYIA/N",2
"PERFOSSOR",2
"VERNALIS",2
"CASTOREVS/A",2
"PETORITVM",2
"PERINIVRIVS",2
"SPISSE",2
"GRIPHVS",2
"PODARGVS/N",2
"CASTRICIANVS/N",2
"PETROCORII/N",2
"PHRYGIO",2
"VIOLABILIS",2
"VAVATO",2
"PETTIVS/N",2
"PLANIA/N",2
"GYRO",2
"ILLVTIBARBVS",2
"CATAPHAGA",2
"CAEDICIA/N",2
"DELIBRO",2
"SPONDEVS",2
"INGENIATVS",2
"VECTIS/N",2
"PRAEMINISTRA",2
"INVINCIBILIS",2
"POLA/N",2
"CATEIA",2
"ILLOC",2
"LENTICVLARIS",2
"POLIORCETES/N",2
"VEGEO",2
"CATENATIO",2
"ILLVMINATIO",2
"FALARICA",2
"LVDIO",2
"VEHILIVS/N",2
"PHALERIS/N",2
"DELMATICVS/A",2
"SPVMIGER",2
"VIRIA/N",2
"METICVLOSVS",2
"CATIENVS/N",2
"QVALISNAM",2
"SPVRCO",2
"MONVMENTARIVS",2
"CATILVS/N",2
"VIRILIS/N",2
"EXCALFACIO",2
"INELEGANS",2
"CATOMIZO",2
"DISCVPIO",2
"PHARON/N",2
"REFRAGOR",2
"SQVALESCO",2
"OBLECTATOR",2
"POLVS/N",2
"SICVLA",2
"DISERTE",2
"PHARSALIVS/N",2
"RESTICVLA",2
"DEMINVTIO",2
"SQVAMATIM",2
"SICYON/N",2
"VELIOCASSI/N",2
"SABRATA/N",2
"OMNICANVS",2
"SIDICINVS/A",2
"VELLICATIO",2
"PHERECLVS/N",2
"DEMONASSA/N",2
"CAVDIVM/N",2
"SEMIMEDVS/A",2
"STACTA",2
"PERFACVNDVS",2
"SERMOCINATIO",2
"DEMVLCEO",2
"PHERECYDES/N",2
"PHILEMA",2
"SPLENDIDO",2
"DENARRO",2
"POLLINGO",2
"PHILIPPENSIS/N",2
"STRIATA",2
"PRAEVARVS",2
"VENDITATIO",2
"SVRIO",2
"SILANA/N2",2
"PHILOLOGVS/2",2
"TABVLARIVS/2",2
"DENTALE",2
"IMMOVERO",2
"PHILOSOPHICVS",2
"THYMELICVS",2
"CALCVLATOR",2
"HIPPOTHOVS/N",2
"PYTHAGORISSO",2
"CHAD/N1",2
"IMMORDEO",2
"TRANSVORO",2
"DEPAVPERO",2
"CECROPIDAE/N",2
"IMMVLGEO",2
"PHINEIVS/A",2
"TROCHISCILVS",2
"CALENVS/A",2
"DEPERDITVS",2
"STERILVS",2
"CEDD/N1",2
"DISSVASOR",2
"VERMICVLOR",2
"DEPLEXVS",2
"VENETVS/N",2
"CELAENAEVS/A",2
"CALIENDRVM",2
"DEPRAEDOR",2
"SESSVS",2
"CALIGARIVS/2",2
"VOLANERIVS/N",2
"POPA",2
"SILVIFRAGVS",2
"CELERINVS/N",2
"PHOEBIGENA/N",2
"DEPROELIOR",2
"VOLCACIVS/N",2
"STRIGILECVLA",2
"POPINO",2
"SYROS/N",2
"VOLSCVS/A",2
"SIMON/N",2
"CELTILLVS/N",2
"PHARASMAN",2
"VIROR",2
"POPVLONIA/N",2
"VERATRVM",2
"DERVPTVS",2
"HOMVLLVS",2
"XENOPHON/N",2
"VERBENATVS",2
"SVBSITVS",2
"IMPERMISSVS",2
"ACHARNE",2
"SVBVOLO",2
"VOLVTATIO",2
"AENVS/N",2
"PORICINO",2
"SINAPIS",2
"CALVITIES",2
"HONORIADES/N",2
"STRABONVS",2
"ANTISTITA",2
"SINDE/N",2
"SVFFVSCVLVS",2
"IMPLACATVS",2
"PHYLLODOCE/N",2
"APRICVLVS",2
"CYZICENI/N",2
"IMPLEXVS",2
"CAMARINA/N",2
"ARISTIDES/N",2
"DAL",2
"SVPERINGERO",2
"STRENA",2
"VOSEGVS/N",2
"AVOCAMENTVM",2
"DAEDALEVS/A",2
"COMMELETO",2
"BICODVLVS",2
"DAEMONICVS",2
"IMPRECATIO",2
"SIONIVS/A",2
"CAPVLARIS",2
"SYCOPHANTA",2
"IMPROPERO",2
"CAMVRVS",2
"DESTILLO",2
"CHARADRVS/N",2
"SISENNA/N",2
"VERRICVLVM",2
"TEGILE",2
"CONSTVPRO",2
"CANCER/N",2
"CLVPEA/N",2
"VERRVCA",2
"COLLVSIO",2
"POSTILLA",2
"TERIVGVS",2
"DESVLTOR",2
"STRYMONIVS/N",2
"COMPLANATOR",2
"TESSELLATVS",2
"IMVLVS",2
"CONCREMENTVM",2
"HYPSIPYLE/N",2
"TIARA",2
"INANIMOHABERE",2
"PINCIVS/N",2
"PRINCIPOR",2
"DETERIORO",2
"HWICCI/N",2
"CONLIQVESCO",2
"VERTISCVS/N",2
"TORPIDVS",2
"INHORTO",2
"CANNENSIS/A",2
"CONVERRITOR",2
"POSTVMO",2
"TRANSCVRSVS",2
"INSILVAM",2
"CANONICVS",2
"STYMPHALIDIS/N",2
"DAVCIVS/A",2
"SOCRATION/N",2
"INCVLTVS/1",2
"SVASPONTE",2
"DEFENERO",2
"TVGVRIOLVM/N",2
"DETRIMENTOSVS",2
"DENTICVLVS",2
"PIPLEIS/N",2
"SENA/N",2
"MENECRATES/N",2
"PINGVEDO",2
"TRICLINARCHES",2
"COMMEREO",2
"THESSALONICA/N",2
"GAD/N",2
"GRANATIM",2
"LILYBAEVM/N",2
"AVRVNCVLEIA/N",2
"AVRIGENA",2
"MAIESTVS",2
"POPINALIS",2
"PERPLEXITAS",2
"SARCOFAGVS",2
"CLYMENVS/N",2
"HALIAETVS",2
"THISADIES/N",2
"PERPLVS",2
"HEPTAPYLVS",2
"HALCYONEVS/N",2
"GALEATVS",2
"HILARITVDO",2
"CYTHNVS/N",2
"PAVPERO",2
"GALLA",2
"PRAEEMINEO",2
"ARIADNEVS/N",2
"HORRIPILO",2
"SYENITES/N",2
"PAVSIACVS/A",2
"AVTOLOLES/N",2
"SARRASTES/N",2
"MALICORIVM",2
"PAVESCO",2
"GALLIO/N",2
"ARII/N",2
"DAVLIS/N",2
"HARPAGVS/N",2
"PRAETERFLVO",2
"ILLISVS",2
"ASIS/N",2
"GALLVS/4",2
"PRAEVOLO",2
"ARISBA/N",2
"PERSEVERVS",2
"IMAGINABVNDVS",2
"ARVNDINOSVS",2
"MALTINVS/N",2
"GANGARIDES/N",2
"MERITORIVS",2
"PERSIMPLEX",2
"SATISFIO",2
"TRISTIMONIVM",2
"IMMVNITVS",2
"SPERCHIONIDES/N",2
"HASTATVS/2",2
"PROCRASTINATIO",2
"ARIVSIVS/A",2
"SATRIA/N",2
"TRISTVVEL/N",2
"BROTEAS/N",2
"THYINVS",2
"PROGESTO",2
"PERSONVS",2
"SATVREIANVS/A",2
"IMPVNCTVS",2
"MARMARIDES/N",2
"THYMBRAEVS/N",2
"AGYRTES/N",2
"MANASSE/N",2
"THYNIA/N",2
"PEDIATIA/N",2
"THYONIANVS/N",2
"GASTER",2
"TRIVICVS/N",2
"EVIPPE/N",2
"ROBOREVS",2
"PROSISTO",2
"METALLICVS",2
"TROCHLEA",2
"PSOPHIS/N",2
"PROTRIMENTVM",2
"INCREMENTVLVM",2
"PHINEVS/A",2
"PEDVM",2
"PERTOLERO",2
"MENDESIVS/A",2
"INENORMIS",2
"INCONSOLABILIS",2
"MANIPVLARIVS",2
"TIBVRTES/N",2
"INFANTVLA",2
"DEFERVEO",2
"TICINVS/N",2
"BACCIBALLVM",2
"GEMELLVS",2
"PYRRICHA",2
"INCENATVS",2
"MEVANIA/N",2
"POMERIDIANVS",2
"BEDE/N1",2
"ARTAXARES/N",2
"SCANDVLA",2
"HEMINA",2
"MANTISA",2
"PELLAX",2
"SCAPVLA/N",2
"MANVCIOLVM",2
"RVBEN/N",2
"BAIVS/N",2
"REDVLCERO",2
"ARTIFICIALIS",2
"HERBESVS/N",2
"BALAENA",2
"GENERATOR",2
"ARTVAZDIS/N",2
"SCAVRVS",2
"RVBI/N",2
"TINGITANVS/A",2
"HARVSPICIVM",2
"INTERNECIVVS",2
"RVBRICA",2
"BALEARIS/A",2
"SCEPTRIGER",2
"CASTELLANVS/N",2
"RVCTATRIX",2
"GENTILITAS",2
"PALIMPSESTVS",2
"RESTITO",2
"SCHEDIVS/N",2
"TVLO",2
"INTRIMENTVM",2
"PALLA/N",2
"ASBYTES/N",2
"SCHOLAMHABEO",2
"ERASMVS/N",2
"PENEIVS/A",2
"RVFILLVS/N",2
"FVRNARIVS/N",2
"RVFRAE/N",2
"TITIANVS/N",2
"RORIDVS",2
"MIMICE",2
"IVMENTARIVS",2
"GRANGERIVS/N",2
"PENICILLVS",2
"PALLIDVLVS",2
"RVDERARIVS",2
"LACERTVLVS",2
"LANGVINVS/N",2
"RVMINO",2
"GESTATORIVS",2
"ASILIVS/N",2
"MATTHAEVS/N",2
"PENSATIO",2
"SACRIFICALIS",2
"SCISSA/N",2
"MYCONIVS/N",2
"RVRALIS",2
"TMOLIVS/A",2
"TVRDETANVS/A",2
"PRAEMIOLVM",2
"HEVILATH/N",2
"RVSCVS",2
"BARCALA",2
"SALEBRITAS",2
"TVRGIDVLVS",2
"LECTICVLA",2
"RICHARDVS/N",2
"TOGIDVMNVS/N",2
"BARIVM/N",2
"SARCIMEN",2
"ASPERNATIO",2
"SCOPVLOSVS",2
"RVFFETVS/N",2
"HIBERICVS/A",2
"MARTIALIS/A",2
"PERGRATVS",2
"LVBRICO",2
"THEOBALDVS/N",2
"TOMI/N",2
"BASILIVS/N",2
"SCORTATOR",2
"VITVLINVS",2
"RVTILIA/N",2
"TVRRANIVS/N",2
"HICLECTVS",2
"GLANDIFER",2
"CLYSTER",2
"LVSCINVS/N",2
"PANDATERIA/N",2
"SEBACIVM",2
"ASSIMVLATIO",2
"MAGNARIVS",2
"LVSIO",2
"MATERIARIVS",2
"SABAEA/N",2
"TOPIARIVS",2
"BAVBOR",2
"ASSVDO",2
"MANSVES",2
"MELCHISDECH/N",2
"SABELINVS",2
"BEATIFICO",2
"SEMICONSPICVVS",2
"ASSVGO",2
"HILARVS/N1",2
"SABINA/N",2
"GLORIFICO",2
"PANNVCIVS",2
"SEMISOMNVS",2
"SCVLPTILIS",2
"MELLITVLVS",2
"HILLA",2
"PERBASIO",2
"SCVTICA",2
"HINCILLINC",2
"PERCALEFACIO",2
"BELLEROPHONTES/N",2
"SERMOCINATRIX",2
"HIPPALCVS/N",2
"BELLICVS/N",2
"GOBANNITIO/N",2
"SEVERITVDO",2
"TYPVS",2
"HIPPOCRENAEVS/A",2
"TYRES/N",2
"PAPINIVS/N",2
"SEFERRE",2
"MVLTIFORABILIS",2
"PERCVPIO",2
"PAPVS/N",2
"ASTYOCHEA/N",2
"SERECIPERE",2
"TOLVTARIVS",2
"LYCHNVCHVS",2
"ATALANTA/N",2
"MVRMVRABVNDVS",2
"PASTINO",2
"DISPENSATRIX",2
"GRACILIPES",2
"SPARSIM",2
"MYRRHINE/N",2
"PERENDIE",2
"MEAVCTORE",2
"PERDOMINOR",2
"AMPLEXIO",2
"PARATIOR",2
"VBIVS/A",2
"ADMONITOR",2
"PERDVLCIS",2
"SPOLIATIO",2
"FRVGI/N",2
"NEPOTALIS",2
"COCTILIS",2
"TRADVCTIO",2
"PERFVLGEO",2
"PARENTALIS",2
"ATIVS/N",2
"FRVMENTARIVS/1",2
"INDOTATVS",2
"PERELLIVS/N",2
"INDIFFERENS",2
"STOMIDA",2
"SECTVRA",2
"NVGAMENTA",2
"SEMIMAS",2
"PRAEBEATVS",2
"GRAMMA",2
"ATRAX/N",2
"SECVNDO/1",2
"NVTABVNDVS",2
"ATLANTIADES/N",2
"BERTHA/N1",2
"LYRNESIVS/A",2
"PARMENSIS/A",2
"SVBERIGO",2
"MEDICOR",2
"SECVNDINA",2
"OBSECRATIO",2
"SMILAX/N",2
"TRANSDVCO",2
"SAEPIA",2
"MADEIA",2
"ATTALICVS/N",2
"CEPHENVS/A",2
"CARILOCVS/N",2
"FVLBERTVS/N",2
"PRAEQVESTVS",2
"EXCORIATIO",2
"MACERATIO",2
"SEDVLLVS/N",2
"OFFENSACVLVM",2
"SALIENVS/N",2
"CLARIFONS/N",2
"IGNIGENA/N",2
"TRANSLABOR",2
"FVLICA",2
"SEGNITER",2
"OLVSCVLVM",2
"FISSVS",2
"MEGARVS/A",2
"SALIVS/A",2
"TRANSMEABILIS",2
"ETEOCLEVS/A",2
"HEPAR",2
"SEGOVAX/N",2
"SITHON/N",2
"TRANSMVTO/2",2
"BELLEVALLES/N",2
"GREGORIVS/N",2
"SALMYDESSVS/N",2
"G/N",2
"BILIX",2
"AVCTO",2
"SELINVS/N",2
"MELEAGRIS",2
"TRANSVOLITO",2
"MAEANDRIVS/A",2
"FVNDANVS/N",2
"VNCTIO",2
"MELICA",2
"PERIPHAS/N",2
"TRAVLIZI/G",2
"MAECIVS/N",2
"PASCVVS",2
"PERISTYLIVM",2
"SEMIHORA",2
"MELITA/N",2
"FARINVLENTVS",2
"FRAVDVLENTIA",2
"MAENIANVS/N",2
"SEMIAMBVSTVS",2
"VNDEQVINQVAGESIMVS",2
"SALVIVS/N",2
"FENESTRVLA",2
"BIRRVS",2
"MAEONIDAE/N",2
"FISTVLATIM",2
"ELISABETH/N",2
"FOLLICO",2
"GALLICVLA",2
"BISVLCVS",2
"SEMILAVTVS",2
"MEMMIADES/N",2
"PERMESSIVS/A",2
"FORMICVLA",2
"MAGETOBRIGA/N",2
"PERINFAMIS",2
"PERMITIALIS",2
"FRAGIVM",2
"PAVXILLVM",2
"SEMIRAMIVS/A",2
"PERNECESSARIVS",2
"MEMORIATENERE",2
"FVLCIMENTVM",2
"REFOCILO",2
"MAGNAVOCE",2
"PERPLVO",2
"FVSTICVLVS",2
"VITVPERATOR",2
"MAGNES/N",2
"PATRESCONSCRIPTI",2
"MENDA",2
"TRIBVNVSMILITVM",2
"GAVIA",2
"HADRIATICVM/N",2
"TRIBVTARIVS",2
"SEQVESTRO",2
"HAEDILIA",2
"THESIS",2
"AMYTHAONIVS/A",2
"CONGLOMERO",2
"OSSAEVS/A",2
"ARGITIS",2
"COTYTTIA/N",2
"SVBDVCTILIS",2
"ANAGNIA/N",2
"EXPIAMENTVM",2
"RHADINE",2
"ATTICA/N",2
"ANARTES/N",2
"CONGVM/N",2
"RHAMNVSIVS/A",2
"TACTILIS",2
"LARINA/N",2
"OCCALLESCO",2
"ANATHYMIASIS",2
"EXPLORATORIVS",2
"AVSCVLTATVS",2
"LITIGIVM",2
"RIXAMAE/N",2
"ANCALITES/N",2
"BACILLVM",2
"OSTORIVS/N",2
"RECOLLIGO",2
"SABINEIVS/N",2
"CRATINVS/N",2
"LASERPITIFER",2
"OSTRIFER",2
"RECOMPONO",2
"EXPVDORO",2
"ANDECVMBORIVS/N",2
"CONOPIVM",2
"RHOMBVS/1",2
"LIVENS",2
"OTHONIANVS/A",2
"TALVS/N",2
"OCCVPO/N",2
"SVBLIMVS/1",2
"SAVROCTONOS/N",2
"SVBNASCOR",2
"EXSECRATIO",2
"AGRILIA/N",2
"OTVS/N",2
"FLAMMESCO",2
"LATIFVNDIVM",2
"OCELVM/N",2
"LOCRIS/N",2
"SECVNDILLA/N",2
"OCLOPETA",2
"SVBORTVS",2
"CANNVLA",2
"OXYCOMINVM",2
"OCRICVLVM/N",2
"CONSECRATIO",2
"EXSPARGO/2",2
"SESQVIPES",2
"LATOIDES/N",2
"CARNOSVS",2
"LONGARENVS/N",2
"LATOVS/N",2
"OCTVSSIS",2
"EXSVFFLO",2
"SOTAS/N",2
"QVADRIREMIS/2",2
"ANICIVS/N",2
"LONGVM",2
"TARDESCO",2
"SPARVLVS",2
"CENCHREAE",2
"FLORIFER",2
"LAVDANVM/N",2
"CONSILIO",2
"CERNVO",2
"ALBO",2
"LORIPES",2
"TARPA/N",2
"SVBLIGAR",2
"FLVCTVATIO",2
"SVBTERMEO",2
"ANIMOSE",2
"SYMPLEGMA",2
"OEAX/N",2
"ANIEN/N",2
"ALCAEVS/N",2
"TARRACINIENSIS/A",2
"TALASSVS/N",2
"LAVRENTIVS/N",2
"OECARIVM",2
"CIRCVMCIRCA",2
"TEGETICVLA",2
"LAVRICOMVS",2
"ANNATO",2
"CIRCVMNOTO",2
"ALCIMEDE/N",2
"LVCANICVS/N",2
"TEMPERATOR",2
"CIRCVMSPECTVS/2",2
"TATVSIA",2
"CONSTABILITAS",2
"REFRIGESCO",2
"TAVRI/N",2
"CRVRALIS",2
"ANNOSNATVSEST",2
"COMMASCVLO",2
"TAVRVLVS",2
"TIGILLINVS/N",2
"CRVSTVM",2
"CONSTERNATIO",2
"LVCILIANVS/A",2
"COMPASCVVS",2
"TECMESSA/N",2
"TRACTATRIX",2
"SVCRO/N",2
"COMPERTVS",2
"REGILLVS/N",2
"FORMAMENTVM",2
"LECTICVLVS",2
"COMPREHENSIO",2
"ALGIDVS",2
"TVBVS",2
"LECTRIX",2
"QVARTANVS",2
"ANTEMNAE/N",2
"CONCVBIVS",2
"TVRRICVLA",2
"OLBIA/N",2
"QVASILLARIA",2
"ANTENOREVS/A",2
"CONSVLTOR",2
"CONFIXILIS",2
"ALICVIESSEINANIMO",2
"TELEBOAE/N",2
"VARDAICVS",2
"CVCVMVLA",2
"FORNICATOR",2
"QVATERDENVS",2
"ANTES",2
"CONGERMANESCO",2
"APPLICATIO",2
"VELOX/N",2
"CVICVIMODI/1",2
"LEGATVSLEGATIONIS",2
"NVBA/N",2
"CONIVGO",2
"SVFFLAMINO",2
"CONSARCINO",2
"LELEGES/N",2
"QVERCEVS",2
"ANTIGENES/N",2
"CONSILIATRIX",2
"VNICVS/N",2
"VOTIENVS/N",2
"SVGGILLO",2
"TEMPESTIVIVS",2
"CACATVRIO",2
"QVIDAGERET",2
"CONTIGNATIO",2
"CONVECTOR",2
"LVNDONIENSIS/A",2
"CONTEMERO",2
"OMASVM",2
"CORDOLIVM",2
"TEMPTATOR",2
"CVMCVMQVE",2
"OMNICIENS",2
"CRASSO",2
"FRATERCVLVS",2
"LEONTEVS/N",2
"SVMEN",2
"ANXVRVS/A",2
"TENENTIA",2
"CVNCTANS",2
"OMNIVOLVS",2
"SVMMANIVS/A",2
"APPVGNO",2
"TENERVM",2
"LEPOS/N",2
"SVMMERSVS/1",2
"CVLLEVS",2
"TENTHREDON/N",2
"APHAREVS/N",2
"CVRIOSVLVS",2
"TENTVM",2
"PERNEO",2
"QVINTADECIMANI",2
